po_line_id,po_id,order_date,supplier_id,part_id,warehouse_id,quantity_ordered,promised_date,received_date,quantity_received,unit_cost_gbp,order_status
POL016175,PO005392,2026-06-15,S023,P0106,W01,203,2026-07-12,2026-07-17,203,502.53,Complete
POL016176,PO005392,2026-04-23,S006,P0052,W03,16,2026-05-08,2026-05-25,16,198.42,Complete
POL016177,PO005393,2025-09-16,S011,P0052,W02,389,2025-10-11,2025-10-09,389,200.95,Complete
POL016178,PO005393,2025-10-30,S041,P0096,W03,302,2025-11-23,2025-11-20,302,383.32,Complete
POL016179,PO005393,2026-01-05,S017,P0094,W02,121,2026-01-20,2026-01-23,121,632.35,Complete
POL016180,PO005394,2025-04-12,S037,P0106,W03,199,2025-05-05,2025-05-18,199,480.08,Complete
POL016181,PO005394,2026-02-11,S002,P0067,W04,266,2026-03-04,2026-03-08,266,136.56,Complete
POL016182,PO005394,2025-12-19,S024,P0077,W04,284,2025-12-31,2026-01-04,284,84.92,Complete
POL016183,PO005395,2025-11-09,S046,P0008,W02,330,2025-11-26,2025-12-08,330,60.56,Complete
POL016184,PO005395,2026-05-16,S012,P0055,W02,44,2026-06-04,2026-06-11,44,229.14,Partial
POL016185,PO005395,2026-02-17,S002,P0030,W04,269,2026-03-13,2026-03-15,269,580.41,Complete
POL016186,PO005396,2026-07-14,S014,P0103,W05,50,2026-08-05,2026-08-10,50,655.59,Complete
POL016187,PO005396,2026-08-09,S004,P0015,W03,86,2026-08-17,2026-08-19,86,218.91,Open
POL016188,PO005396,2026-05-11,S030,P0094,W01,50,2026-05-20,2026-05-25,50,662.51,Complete
POL016189,PO005397,2025-06-28,S010,P0101,W03,312,2025-07-04,2025-06-30,312,664.83,Complete
POL016190,PO005397,2025-04-24,S012,P0057,W04,418,2025-05-17,2025-05-24,418,452.44,Complete
POL016191,PO005397,2025-06-29,S029,P0081,W05,483,2025-07-10,2025-07-11,483,133.2,Complete
POL016192,PO005398,2026-03-04,S016,P0070,W05,363,2026-04-02,2026-04-02,363,618.74,Complete
POL016193,PO005398,2026-06-03,S032,P0083,W04,392,2026-06-24,2026-06-20,392,499.35,Complete
POL016194,PO005398,2026-06-13,S045,P0083,W03,68,2026-07-11,2026-07-14,68,442.43,Complete
POL016195,PO005399,2026-02-15,S045,P0031,W01,7,2026-03-10,2026-03-15,7,166.19,Complete
POL016196,PO005399,2026-02-13,S036,P0083,W05,161,2026-03-07,2026-03-03,161,496.44,Complete
POL016197,PO005399,2026-07-26,S047,P0109,W03,184,2026-08-23,2026-08-27,184,559.62,Complete
POL016198,PO005400,2026-02-16,S036,P0038,W04,221,2026-03-13,2026-03-19,221,639.47,Complete
POL016199,PO005400,2025-03-26,S004,P0037,W04,334,2025-04-05,2025-04-11,334,230.79,Complete
POL016200,PO005400,2025-10-28,S046,P0036,W01,53,2025-11-11,2025-11-14,53,574.6,Complete
POL016201,PO005401,2025-08-04,S028,P0110,W02,56,2025-08-21,2025-08-21,56,572.56,Complete
POL016202,PO005401,2026-01-18,S001,P0107,W04,420,2026-02-09,2026-02-09,420,15.24,Complete
POL016203,PO005401,2026-01-17,S030,P0042,W03,291,2026-01-30,2026-01-24,291,602.59,Complete
POL016204,PO005402,2025-06-26,S012,P0113,W04,184,2025-07-19,2025-07-17,158,376.72,Complete
POL016205,PO005402,2025-06-29,S026,P0092,W03,417,2025-07-10,2025-07-10,417,608.61,Complete
POL016206,PO005402,2025-02-23,S032,P0049,W01,336,2025-03-19,2025-03-16,336,644.36,Complete
POL016207,PO005403,2025-06-25,S002,P0100,W02,419,2025-07-17,2025-07-19,419,304.75,Complete
POL016208,PO005403,2026-05-12,,P0110,W03,322,2026-05-26,2026-06-05,322,498.09,Complete
POL016209,PO005403,2026-01-29,S003,P0105,W02,254,2026-02-22,2026-03-05,254,294.53,Complete
POL016210,PO005404,2026-07-20,S006,P0057,W01,457,2026-08-08,2026-08-14,457,511.12,Complete
POL016211,PO005404,2026-07-10,S011,P0027,W01,495,2026-08-01,2026-08-12,495,487.76,Complete
POL016212,PO005404,2026-05-30,S038,P0021,W02,372,2026-06-23,2026-07-01,343,96.38,Complete
POL016213,PO005405,2025-04-18,S020,P0100,W05,316,2025-04-30,2025-04-28,316,301.65,Complete
POL016214,PO005405,2025-07-20,S003,P0088,W05,22,2025-08-14,2025-08-18,22,268.09,Complete
POL016215,PO005405,2025-02-04,S036,P0086,W05,435,2025-02-26,2025-02-27,414,85.61,Complete
POL016216,PO005406,2025-02-26,S027,P0006,W05,81,2025-03-18,2025-03-08,81,331.24,Complete
POL016217,PO005406,2025-05-19,S007,P0116,W05,21,2025-06-07,2025-06-01,21,275.6,Complete
POL016218,PO005406,2025-06-18,S027,P0014,W04,225,2025-07-08,2025-07-13,225,181.74,Complete
POL016219,PO005407,2025-01-10,S012,P0070,W01,43,2025-02-03,2025-01-27,43,675.57,Complete
POL016220,PO005407,2026-05-21,S031,P0113,W02,51,2026-06-06,2026-06-17,51,435.6,Complete
POL016221,PO005407,2025-11-13,S046,P0030,W04,234,2025-11-30,2025-12-07,234,659.01,Complete
POL016222,PO005408,2026-01-29,S016,P0063,W02,198,2026-03-01,2026-03-06,198,107.2,Complete
POL016223,PO005408,2026-01-28,S036,P0101,W02,68,2026-02-24,2026-02-17,68,611.65,Complete
POL016224,PO005408,2026-08-04,S002,P0032,W01,488,2026-08-27,2026-09-03,488,29.22,Open
POL016225,PO005409,2025-03-30,S020,P0013,W02,107,2025-04-12,2025-04-19,98,327.25,Complete
POL016226,PO005409,2025-07-25,S043,P0058,W02,106,2025-08-12,2025-08-18,106,171.33,Complete
POL016227,PO005409,2025-07-05,S004,P0096,W05,404,2025-07-12,2025-07-19,404,378.45,Complete
POL016228,PO005410,2025-11-27,S045,P0070,W04,353,2025-12-24,2026-01-04,353,634.62,Partial
POL016229,PO005410,2025-11-12,S005,P0054,W01,181,2025-11-23,2025-11-20,169,468.29,Complete
POL016230,PO005410,2026-04-20,S024,P0077,W03,133,2026-04-29,2026-04-29,133,80.36,Partial
POL016231,PO005411,2025-12-03,S009,P0007,W05,457,2025-12-23,2025-12-20,457,513.36,Complete
POL016232,PO005411,2025-05-21,S001,P0042,W03,21,2025-06-10,2025-06-16,21,656.42,Complete
POL016233,PO005411,2025-12-05,S017,P0106,W05,321,2025-12-17,2025-12-17,321,490.25,Complete
POL016234,PO005412,2026-08-02,S028,P0047,W01,53,2026-08-18,2026-08-12,53,598.88,Open
POL016235,PO005412,2025-12-14,S035,P0116,W02,6,2025-12-23,2025-12-25,0,272.27,Complete
POL016236,PO005412,2025-12-22,S016,P0066,W05,56,2026-01-19,2026-01-09,56,565.07,Partial
POL016237,PO005413,2025-04-16,S024,P0113,W04,283,2025-04-26,2025-04-28,283,372.0,Complete
POL016238,PO005413,2025-01-05,S009,P0076,W02,153,2025-01-24,2025-01-26,153,407.01,Complete
POL016239,PO005413,2025-05-06,S036,P0051,W05,347,2025-06-01,2025-05-31,347,352.92,Complete
POL016240,PO005414,2025-01-16,S009,P0111,W02,480,2025-02-01,2025-02-08,480,158.03,Complete
POL016241,PO005414,2025-09-29,S042,P0033,W04,24,2025-10-22,2025-10-14,24,400.56,Complete
POL016242,PO005414,2026-06-14,S009,P0048,W02,312,2026-07-03,2026-07-05,312,477.6,Complete
POL016243,PO005415,2025-09-26,S032,P0087,W02,455,2025-10-17,2025-10-20,455,559.75,Complete
POL016244,PO005415,2026-01-23,S016,P0105,W02,65,2026-02-23,2026-02-24,65,308.99,Complete
POL016245,PO005415,2026-05-29,S048,P0024,W02,212,2026-06-08,2026-06-16,212,406.43,Complete
POL016246,PO005416,2026-04-03,S014,P0120,W03,39,2026-04-24,2026-05-02,39,548.27,Complete
POL016247,PO005416,2026-01-26,S046,P0052,W05,58,2026-02-07,2026-02-08,58,218.17,Complete
POL016248,PO005416,2026-04-16,S041,P0041,W04,485,2026-05-09,2026-05-20,485,170.16,Complete
POL016249,PO005417,2025-06-18,S023,P0016,W01,128,2025-07-10,2025-07-09,128,334.69,Complete
POL016250,PO005417,2025-09-10,S024,P0004,W03,89,2025-09-22,2025-09-15,89,18.65,Complete
POL016251,PO005417,2025-08-28,S017,P0067,W03,447,2025-09-12,2025-09-22,447,128.04,Complete
POL016252,PO005418,2026-04-25,S021,P0073,W01,138,2026-05-03,2026-04-30,138,10.97,Complete
POL016253,PO005418,2025-09-03,S023,P0012,W02,142,2025-09-28,2025-09-25,142,363.7,Complete
POL016254,PO005418,2026-07-17,S008,P0109,W05,421,2026-07-21,2026-07-10,421,599.17,Complete
POL016255,PO005419,2025-04-22,S016,P0066,W02,380,2025-05-21,2025-05-23,380,551.73,Complete
POL016256,PO005419,2025-04-14,S043,P0007,W04,279,2025-04-29,2025-05-01,279,505.49,Complete
POL016257,PO005419,2026-03-06,S047,P0101,W01,424,2026-04-03,2026-04-11,424,599.87,Complete
POL016258,PO005420,2026-04-04,S003,P0024,W05,117,2026-04-25,2026-04-24,117,459.47,Complete
POL016259,PO005420,2026-02-12,S036,P0081,W05,399,2026-03-08,2026-03-11,399,128.6,Complete
POL016260,PO005420,2025-07-04,S012,P0082,W01,333,2025-07-24,2025-07-31,333,503.24,Complete
POL016261,PO005421,2025-01-06,S032,P0098,W04,287,2025-01-27,2025-02-05,287,73.73,Complete
POL016262,PO005421,2025-07-12,S030,P0098,W05,188,2025-07-24,2025-07-28,188,76.25,Complete
POL016263,PO005421,2025-10-07,S043,P0119,W05,64,2025-10-20,2025-10-20,64,440.9,Complete
POL016264,PO005422,2025-09-05,S034,P0011,W04,292,2025-09-18,2025-09-26,292,621.75,Complete
POL016265,PO005422,2026-07-08,S040,P0044,W04,402,2026-07-22,2026-07-30,402,35.2,Complete
POL016266,PO005422,2026-06-03,S039,P0044,W03,52,2026-06-09,2026-06-01,52,30.85,Complete
POL016267,PO005423,2026-04-11,S032,P0046,W01,84,2026-04-30,2026-05-03,84,654.45,Complete
POL016268,PO005423,2025-01-14,S020,P0029,W01,440,2025-01-25,2025-02-01,440,69.24,Complete
POL016269,PO005423,2025-03-18,S017,P0029,W02,432,2025-03-30,2025-04-04,432,73.75,Complete
POL016270,PO005424,2025-09-18,S017,P0116,W02,299,2025-10-04,2025-10-04,299,274.26,Complete
POL016271,PO005424,2026-01-09,S018,P0108,W05,231,2026-01-23,2026-01-22,231,78.61,Complete
POL016272,PO005424,2026-02-13,S014,P0082,W05,7,2026-03-07,2026-03-26,7,529.14,Complete
POL016273,PO005425,2025-06-27,S015,P0067,W02,456,2025-07-11,2025-07-14,456,123.02,Complete
POL016274,PO005425,2025-03-08,S028,P0058,W02,281,2025-03-24,2025-03-24,281,191.4,Complete
POL016275,PO005425,2025-07-16,S013,P0082,W04,44,2025-08-12,2025-08-13,44,509.34,Complete
POL016276,PO005426,2026-04-21,S017,P0104,W04,184,2026-05-03,2026-05-04,184,507.08,Complete
POL016277,PO005426,2026-08-15,S035,P0052,W05,418,2026-08-21,2026-08-22,418,227.84,Open
POL016278,PO005426,2026-07-20,S016,P0065,W04,453,2026-08-20,2026-08-28,453,411.11,Complete
POL016279,PO005427,2025-12-22,S006,P0110,W04,320,2026-01-06,2026-01-10,320,568.82,Complete
POL016280,PO005427,2025-02-24,S001,P0110,W04,73,2025-03-20,2025-03-24,73,506.8,Complete
POL016281,PO005427,2026-08-04,S037,P0028,W05,84,2026-08-26,2026-08-26,84,465.43,Open
POL016282,PO005428,2025-04-02,S046,P0029,W02,170,2025-04-18,2025-04-23,170,72.74,Complete
POL016283,PO005428,2025-06-10,S033,P0025,W02,382,2025-07-06,2025-07-03,382,178.88,Complete
POL016284,PO005428,2026-08-08,S003,P0004,W05,383,2026-09-02,2026-09-04,354,18.41,Open
POL016285,PO005429,2025-10-30,S028,P0084,W01,375,2025-11-16,2025-11-09,375,463.2,Complete
POL016286,PO005429,2025-04-29,S014,P0052,W02,116,2025-05-24,2025-05-24,100,193.73,Complete
POL016287,PO005429,2025-10-29,S016,P0004,W01,159,2025-11-29,2025-11-28,159,17.52,Complete
POL016288,PO005430,2025-02-17,S045,P0025,W05,160,2025-03-15,2025-03-16,160,180.24,Complete
POL016289,PO005430,2025-07-09,S040,P0064,W05,365,2025-07-22,2025-07-21,365,115.13,Complete
POL016290,PO005430,2026-07-26,S036,P0101,W03,386,2026-08-22,2026-08-26,386,617.41,Complete
POL016291,PO005431,2025-06-29,S025,P0080,W01,19,2025-07-16,2025-07-14,19,371.66,Complete
POL016292,PO005431,2026-06-20,S028,P0064,W02,357,2026-07-09,2026-07-15,357,119.58,Complete
POL016293,PO005431,2025-11-22,S044,P0023,W03,197,2025-12-19,2025-12-29,176,75.38,Complete
POL016294,PO005432,2026-01-29,S032,P0035,W02,183,2026-02-19,2026-02-15,183,554.75,Complete
POL016295,PO005432,2026-02-26,S028,P0094,W04,256,2026-03-17,2026-03-22,256,624.79,Complete
POL016296,PO005432,2025-11-27,S005,P0093,W04,236,2025-12-09,2025-12-09,236,177.77,Complete
POL016297,PO005433,2025-01-21,S048,P0105,W03,489,2025-02-01,2025-02-08,489,284.38,Complete
POL016298,PO005433,2026-07-06,S039,P0064,W04,278,2026-07-14,2026-07-10,278,131.19,Complete
POL016299,PO005433,2025-10-13,S018,P0033,W01,413,2025-10-27,2025-11-04,413,348.96,Complete
POL016300,PO005434,2026-01-29,S013,P0061,W01,444,2026-02-27,2026-02-26,444,89.05,Complete
POL016301,PO005434,2025-11-29,S047,P0108,W02,491,2025-12-23,2025-12-23,491,68.28,Complete
POL016302,PO005434,2026-01-31,S046,P0022,W01,332,2026-02-16,2026-02-16,332,381.17,Complete
POL016303,PO005435,2025-08-01,S021,P0102,W01,473,2025-08-06,2025-08-01,473,404.22,Complete
POL016304,PO005435,2026-05-22,S012,P0120,W04,298,2026-06-14,2026-06-20,298,571.27,Complete
POL016305,PO005435,2025-05-15,S039,P0099,W01,187,2025-05-25,2025-05-23,187,92.88,Complete
POL016306,PO005436,2026-01-27,S031,P0080,W02,406,2026-02-13,2026-02-17,406,413.95,Complete
POL016307,PO005436,2025-12-13,S044,P0050,W04,441,2026-01-06,2026-01-06,441,616.23,Complete
POL016308,PO005436,2025-10-30,S027,P0103,W02,155,2025-11-18,2025-11-18,136,636.57,Complete
POL016309,PO005437,2025-01-14,S027,P0020,W02,481,2025-02-02,2025-02-09,481,644.25,Complete
POL016310,PO005437,2025-08-22,S007,P0092,W04,224,2025-09-06,2025-08-30,224,579.91,Complete
POL016311,PO005437,2025-01-29,S029,P0049,W01,118,2025-02-09,2025-01-29,118,619.74,Complete
POL016312,PO005438,2025-10-29,S018,P0061,W02,344,2025-11-11,2025-11-09,344,91.3,Complete
POL016313,PO005438,2026-02-17,S010,P0056,W03,125,2026-02-24,2026-02-25,125,70.94,Complete
POL016314,PO005438,2025-11-10,S038,P0002,W01,204,2025-11-30,2025-11-30,204,216.81,Complete
POL016315,PO005439,2026-03-31,S017,P0119,W04,269,2026-04-17,2026-04-14,259,459.44,Complete
POL016316,PO005439,2025-08-05,S011,P0081,W03,242,2025-08-26,2025-09-06,242,122.85,Complete
POL016317,PO005439,2025-07-03,S047,P0073,W02,62,2025-07-31,2025-08-08,62,12.19,Complete
POL016318,PO005440,2025-09-26,S047,P0013,W03,84,2025-10-25,2025-10-12,84,324.0,Complete
POL016319,PO005440,2025-05-18,S024,P0094,W01,44,2025-05-30,2025-05-28,44,608.01,Complete
POL016320,PO005440,2026-04-27,S015,P0116,W04,306,2026-05-12,2026-05-16,277,266.65,Complete
POL016321,PO005441,2026-05-01,S008,P0098,W03,496,2026-05-10,2026-05-13,496,68.78,Complete
POL016322,PO005441,2025-09-07,S031,P0030,W01,321,2025-09-25,2025-09-22,321,589.59,Complete
POL016323,PO005441,2026-04-21,S030,P0022,W04,281,2026-05-04,2026-05-13,281,339.52,Partial
POL016324,PO005442,2025-01-16,S030,P0045,W03,428,2025-01-24,2025-01-20,428,278.68,Complete
POL016325,PO005442,2025-04-03,S037,P0003,W01,17,2025-04-23,2025-04-24,17,393.42,Complete
POL016326,PO005442,2025-06-19,S023,P0067,W02,47,2025-07-11,2025-07-12,44,132.67,Complete
POL016327,PO005443,2025-08-21,S033,P0055,W04,495,2025-09-18,2025-09-21,495,253.09,Complete
POL016328,PO005443,2025-05-20,S032,P0061,W03,450,2025-06-10,2025-06-08,450,87.35,Complete
POL016329,PO005443,2025-11-04,S039,P0119,W02,279,2025-11-13,2025-11-17,279,400.56,Complete
POL016330,PO005444,2026-04-22,S036,P0079,W01,47,2026-05-15,2026-05-12,47,492.72,Complete
POL016331,PO005444,2025-10-01,S002,P0051,W01,98,2025-10-23,2025-10-26,98,336.15,Complete
POL016332,PO005444,2025-09-27,S030,P0095,W02,373,2025-10-05,2025-10-03,373,17.82,Complete
POL016333,PO005445,2025-02-05,S047,P0045,W02,119,2025-03-02,2025-03-11,119,271.69,Complete
POL016334,PO005445,2025-06-18,S027,P0091,W04,296,2025-07-11,2025-07-11,296,466.75,Complete
POL016335,PO005445,2026-04-30,S026,P0112,W03,379,2026-05-07,2026-05-09,379,351.57,Complete
POL016336,PO005446,2026-05-02,S030,P0109,W01,206,2026-05-11,2026-05-18,206,524.19,Complete
POL016337,PO005446,2025-03-04,S027,P0063,W04,238,2025-03-23,2025-03-26,238,112.56,Complete
POL016338,PO005446,2025-01-12,S020,P0057,W05,462,2025-01-28,2025-02-03,462,504.15,Complete
POL016339,PO005447,2026-05-14,S048,P0048,W05,490,2026-05-25,2026-05-20,490,510.05,Complete
POL016340,PO005447,2025-04-15,S004,P0065,W05,231,2025-04-27,2025-05-02,231,378.72,Complete
POL016341,PO005447,2025-12-11,S040,P0113,W03,106,2025-12-22,2025-12-22,106,394.88,Partial
POL016342,PO005448,2026-05-12,S008,P0105,W02,17,2026-05-18,2026-05-24,17,299.45,Complete
POL016343,PO005448,2026-04-18,S010,P0073,W01,94,2026-04-28,2026-05-02,94,11.17,Complete
POL016344,PO005448,2025-11-27,S030,P0034,W04,262,2025-12-06,2025-12-10,262,266.88,Complete
POL016345,PO005449,2025-08-14,S031,P0046,W03,489,2025-09-03,2025-09-08,489,610.04,Complete
POL016346,PO005449,2026-04-10,S045,P0030,W04,268,2026-05-06,2026-05-13,268,558.61,Complete
POL016347,PO005449,2026-02-21,S015,P0023,W02,491,2026-03-08,2026-02-26,491,72.51,Complete
POL016348,PO005450,2026-05-18,S002,P0002,W01,373,2026-06-13,2026-06-10,373,238.81,Complete
POL016349,PO005450,2025-11-05,S013,P0093,W04,45,2025-12-04,2025-12-05,45,184.8,Complete
POL016350,PO005450,2026-07-20,S027,P0089,W02,182,2026-08-12,2026-08-19,182,189.56,Complete
POL016351,PO005451,2026-04-07,S018,P0022,W03,292,2026-04-19,2026-04-19,292,336.28,Complete
POL016352,PO005451,2025-02-08,S013,P0083,W05,41,2025-03-05,2025-03-08,41,506.03,Complete
POL016353,PO005451,2025-06-26,S044,P0020,W02,14,2025-07-19,2025-07-29,14,621.97,Complete
POL016354,PO005452,2026-04-25,S027,P0034,W01,177,2026-05-18,2026-06-04,177,254.55,Complete
POL016355,PO005452,2025-03-11,S033,P0032,W04,447,2025-04-05,2025-04-10,447,28.5,Complete
POL016356,PO005452,2026-03-02,S036,P0016,W03,303,2026-03-27,2026-03-29,303,369.63,Complete
POL016357,PO005453,2025-07-24,S020,P0088,W02,263,2025-08-08,2025-07-31,263,252.96,Complete
POL016358,PO005453,2025-05-05,S036,P0006,W03,274,2025-05-29,2025-05-27,274,339.39,Partial
POL016359,PO005453,2025-11-20,S047,P0049,W05,274,2025-12-17,2025-12-10,267,544.89,Complete
POL016360,PO005454,2026-07-14,S035,P0059,W01,424,2026-07-21,2026-07-26,424,674.06,Complete
POL016361,PO005454,2026-06-23,S015,P0070,W04,163,2026-07-08,2026-07-10,163,652.58,Complete
POL016362,PO005454,2025-08-31,S038,P0024,W03,138,2025-09-22,2025-09-25,138,469.62,Complete
POL016363,PO005455,2025-01-03,S012,P0057,W05,145,2025-01-23,2025-01-27,145,494.51,Complete
POL016364,PO005455,2026-06-17,S004,P0096,W05,286,2026-06-28,2026-06-27,286,362.01,Complete
POL016365,PO005455,2026-06-23,S022,P0045,W01,137,2026-07-11,2026-07-05,137,301.62,Complete
POL016366,PO005456,2025-12-30,S025,P0115,W01,487,2026-01-15,2026-01-14,487,387.47,Complete
POL016367,PO005456,2026-01-13,S023,P0052,W01,346,2026-02-08,2026-02-12,346,215.34,Complete
POL016368,PO005456,2025-11-13,S013,P0094,W01,160,2025-12-13,2025-12-05,160,553.37,Complete
POL016369,PO005457,2025-01-08,S014,P0014,W02,133,2025-02-01,,133,190.74,Complete
POL016370,PO005457,2025-04-06,S045,P0103,W02,220,2025-04-30,2025-04-25,220,578.35,Complete
POL016371,PO005457,2025-03-28,S014,P0058,W05,430,2025-04-19,2025-04-24,430,179.81,Complete
POL016372,PO005458,2026-07-03,S038,P0119,W04,497,2026-07-22,2026-07-16,497,463.29,Complete
POL016373,PO005458,2025-01-30,S013,P0085,W02,268,2025-02-28,2025-03-06,268,92.26,Complete
POL016374,PO005458,2025-11-30,S006,P0089,W03,76,2025-12-17,2025-12-11,76,200.27,Complete
POL016375,PO005459,2025-08-06,S004,P0018,W02,26,2025-08-14,2025-08-10,26,16.83,Complete
POL016376,PO005459,2025-01-04,S012,P0069,W03,288,2025-01-24,2025-01-29,288,509.84,Complete
POL016377,PO005459,2026-07-06,S041,P0089,W02,313,2026-07-27,2026-08-06,313,182.94,Complete
POL016378,PO005460,2025-01-11,S022,P0098,W04,188,2025-01-28,2025-01-19,188,76.39,Complete
POL016379,PO005460,2026-05-29,S034,P0046,W02,445,2026-06-12,2026-06-17,445,716.83,Complete
POL016380,PO005460,2026-04-12,S047,P0068,W05,27,2026-05-08,2026-04-28,27,216.47,Complete
POL016381,PO005461,2026-04-22,S003,P0021,W05,156,2026-05-14,2026-05-15,156,102.62,Complete
POL016382,PO005461,2025-04-08,S006,P0052,W01,381,2025-04-24,2025-05-07,355,226.58,Complete
POL016383,PO005461,2026-06-13,S045,P0058,W03,125,2026-07-08,2026-07-10,125,170.9,Complete
POL016384,PO005462,2025-12-26,S028,P0004,W05,103,2026-01-11,2026-01-11,103,17.14,Complete
POL016385,PO005462,2025-08-30,S030,P0110,W05,366,2025-09-09,2025-09-10,366,524.61,Complete
POL016386,PO005462,2026-02-13,S017,P0078,W02,446,2026-02-25,2026-02-20,446,309.97,Complete
POL016387,PO005463,2025-07-24,S040,P0022,W03,96,2025-08-08,2025-08-10,96,335.57,Complete
POL016388,PO005463,2025-06-17,S032,P0108,W01,211,2025-07-07,2025-07-20,211,67.35,Complete
POL016389,PO005463,2025-06-22,S013,P0083,W02,487,2025-07-17,2025-07-16,487,477.72,Complete
POL016390,PO005464,2025-12-08,S032,P0084,W02,76,2025-12-29,2025-12-26,76,494.33,Complete
POL016391,PO005464,2025-12-27,S001,P0112,W02,73,2026-01-16,2026-01-20,73,323.86,Complete
POL016392,PO005464,2025-05-25,S012,P0049,W02,126,2025-06-17,2025-06-23,100,553.5,Complete
POL016393,PO005465,2025-05-28,S010,P0043,W04,242,2025-06-05,2025-06-07,242,116.53,Complete
POL016394,PO005465,2026-07-22,S038,P0075,W05,417,2026-08-15,2026-08-15,417,90.17,Complete
POL016395,PO005465,2025-11-05,S036,P0107,W03,220,2025-11-28,2025-12-03,220,15.11,Complete
POL016396,PO005466,2026-06-01,S005,P0098,W03,190,2026-06-13,2026-06-06,190,68.23,Complete
POL016397,PO005466,2025-07-18,S044,P0095,W04,425,2025-08-09,2025-08-08,407,19.24,Complete
POL016398,PO005466,2025-06-22,S040,P0092,W04,131,2025-07-02,2025-06-21,131,601.34,Complete
POL016399,PO005467,2025-06-19,S021,P0005,W03,186,2025-06-24,2025-06-25,186,693.0,Complete
POL016400,PO005467,2025-11-14,S011,P0059,W01,128,2025-12-06,2025-12-06,110,672.96,Complete
POL016401,PO005467,2026-04-13,S021,P0043,W03,59,2026-04-18,2026-04-25,59,107.46,Complete
POL016402,PO005468,2025-10-28,S029,P0044,W01,293,2025-11-09,2025-11-06,293,30.03,Complete
POL016403,PO005468,2025-06-26,S031,P0103,W04,484,2025-07-12,2025-07-19,484,576.0,Complete
POL016404,PO005468,2026-07-31,S017,P0048,W05,132,2026-08-14,2026-08-14,132,465.43,Complete
POL016405,PO005469,2025-12-10,S005,P0101,W04,40,2025-12-21,2025-12-26,40,657.23,Complete
POL016406,PO005469,2025-08-25,S030,P0109,W05,467,2025-09-05,2025-09-11,467,515.74,Complete
POL016407,PO005469,2025-01-06,S034,P0055,W03,57,2025-01-20,2025-01-22,57,233.88,Complete
POL016408,PO005470,2025-12-04,S013,P0021,W03,29,2025-12-31,2026-01-03,29,93.36,Complete
POL016409,PO005470,2026-01-08,S031,P0084,W03,369,2026-01-26,2026-01-24,369,518.87,Complete
POL016410,PO005470,2026-07-12,S028,P0104,W02,82,2026-07-27,2026-08-04,82,495.43,Complete
POL016411,PO005471,2025-05-19,S025,P0049,W05,498,2025-06-02,2025-06-18,498,551.12,Complete
